repository,repo_url,commit_hash,author,date,message,green_aware,patterns_matched,pattern_count,confidence,files_modified,insertions,deletions,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,total_nloc,total_complexity,methods_count,energy_joules
nextcloud/android,https://github.com/nextcloud/android,9d2b80da1a42cebfa3bdd424656fd6314ff63f0c,tobiasKaminsky,2020-01-08T10:21:30+01:00,"spinner: if primary color is white, use grey

Signed-off-by: tobiasKaminsky <tobias@kaminsky.me>",False,,0,low,1,2,2,,,,578,115,43,
nextcloud/android,https://github.com/nextcloud/android,bbc2c8282b15092e13b3c9f115a982d96050609a,tobiasKaminsky,2020-01-07T15:56:09+01:00,"new background icon

Signed-off-by: tobiasKaminsky <tobias@kaminsky.me>",True,Queue Non-Urgent Requests,1,medium,39,177,2948,,,,1400,254,88,
nextcloud/android,https://github.com/nextcloud/android,e0beda807dc87ba1c32ce523146f7f1036f1f76e,Tobias Kaminsky,2020-01-09T03:37:23+01:00,"daily dev 20200109

8751c85c2 Merge pull request #5120 from nextcloud/spinner
9d2b80da1 spinner: if ",True,"Minimize Deployed Environments, Scale Infrastructure with User Load, Use Cloud Native Security Tools, Avoid Chaining Critical Requests, Enable Text Compression, Keep Request Counts Low",6,high,2,15,2,,,,0,0,0,
nextcloud/android,https://github.com/nextcloud/android,99eb991f1b495e5b153b3b8a7041553ba3577b97,Nextcloud bot,2020-01-09T04:19:51+00:00,[tx-robot] updated from transifex,False,,0,low,13,97,32,,,,0,0,0,
nextcloud/android,https://github.com/nextcloud/android,56e6ed58885ee08eb7a91a9a8c29a5eb61b869c5,tobiasKaminsky,2020-01-09T11:34:37+01:00,"editor: click on snackbar closes webview for real

Signed-off-by: tobiasKaminsky <tobias@kaminsky.me",False,Database Views & Materialized Views,1,medium,1,1,1,,,,151,25,11,
nextcloud/android,https://github.com/nextcloud/android,4b073e9283a250884e91566c75af71145b3ed9e6,tobiasKaminsky,2020-01-09T14:54:00+01:00,"task needs to be a new object for every button

Signed-off-by: tobiasKaminsky <tobias@kaminsky.me>",False,,0,low,1,5,5,,,,230,26,13,
nextcloud/android,https://github.com/nextcloud/android,0e5a772e63b5c3220fa5cc7f73bf518d339a1504,tobiasKaminsky,2020-01-09T12:57:07+01:00,"rich workspaces
- show button to create folder info
- bug fixes

Signed-off-by: tobiasKaminsky <tobi",False,,0,low,9,114,17,0.0,0.9166666666666666,1.0,1732,351,117,
nextcloud/android,https://github.com/nextcloud/android,15ac2318186d008d79e985829a282c5a1d0a506d,tobiasKaminsky,2020-01-09T15:53:03+01:00,"make ""follow system"" default for dark theme

Signed-off-by: tobiasKaminsky <tobias@kaminsky.me>",False,,0,low,2,5,5,,,,1278,238,123,
nextcloud/android,https://github.com/nextcloud/android,197726782609f1d3320addd2f5245b0ccf30e9dc,tobiasKaminsky,2020-01-09T16:09:46+01:00,"fix FAB position

Signed-off-by: tobiasKaminsky <tobias@kaminsky.me>",False,,0,low,1,40,33,,,,0,0,0,
nextcloud/android,https://github.com/nextcloud/android,4b2002a9a32c6554eedff041469e6c535113d859,tobiasKaminsky,2020-01-09T16:10:58+01:00,"better error description

Signed-off-by: tobiasKaminsky <tobias@kaminsky.me>",False,,0,low,1,1,1,,,,1315,287,84,
nextcloud/android,https://github.com/nextcloud/android,e0b77f9102f20980cabd2dbdd7b0ccc68f1bd51b,Tobias Kaminsky,2020-01-10T03:37:41+01:00,"daily dev 20200110

8a343be9c Merge pull request #5133 from nextcloud/notificationTask
6cd1b751e Mer",False,"Delete Unused Storage Resources, Minimize Deployed Environments, Remove Unused Assets, Use Cloud Native Security Tools, Avoid Chaining Critical Requests, Keep Request Counts Low, Database Views & Materialized Views",7,high,2,11,2,,,,0,0,0,
nextcloud/android,https://github.com/nextcloud/android,51fdf94615ff40a8fca40aa4e5bf5c6923c7815f,Nextcloud bot,2020-01-10T03:29:56+00:00,[tx-robot] updated from transifex,False,,0,low,1,100,0,,,,0,0,0,
nextcloud/android,https://github.com/nextcloud/android,4c10cf5d7f2d43d7f57644d25afd9b31626eb388,tobiasKaminsky,2020-01-10T08:53:47+01:00,"launcher: correct folder position according to AS

Signed-off-by: tobiasKaminsky <tobias@kaminsky.me",False,,0,low,2,2,34,,,,0,0,0,
nextcloud/android,https://github.com/nextcloud/android,91252852c79b4b7ce5acbb46b70da303e56e7529,tobiasKaminsky,2020-01-10T09:32:43+01:00,"manually increasing lint due to ""autoMirrored"" warning

Signed-off-by: tobiasKaminsky <tobias@kamins",False,,0,low,1,1,1,,,,0,0,0,
nextcloud/android,https://github.com/nextcloud/android,87dae2ef041a0dd3912c8dd1b8cb4747fb099f28,tobiasKaminsky,2020-01-08T11:26:50+01:00,"show first run again

Signed-off-by: tobiasKaminsky <tobias@kaminsky.me>",False,,0,low,2,14,5,0.8,0.8,1.0,356,66,33,
nextcloud/android,https://github.com/nextcloud/android,c6d89edf85c4c7c53f7c2aa43d315b99f91a2432,tobiasKaminsky,2020-01-10T09:59:15+01:00,"only allow rich workspace creation on >= Lollipop

Signed-off-by: tobiasKaminsky <tobias@kaminsky.me",False,,0,low,1,3,1,0.0,0.0,1.0,1317,288,84,
nextcloud/android,https://github.com/nextcloud/android,603825e36f1de84f0457af403fa3003539eb89c5,tobiasKaminsky,2020-01-10T12:09:57+01:00,"update screenshot

Signed-off-by: tobiasKaminsky <tobias@kaminsky.me>",False,,0,low,1,0,0,,,,0,0,0,
nextcloud/android,https://github.com/nextcloud/android,ec515d0aadf1743bc219f6e8955e06833129df84,Nextcloud bot,2020-01-11T03:28:17+00:00,[tx-robot] updated from transifex,False,,0,low,3,50,0,,,,0,0,0,
nextcloud/android,https://github.com/nextcloud/android,fe404f0e257bf4e2f90dd9d6e2913174e5bff62d,Chris Narkiewicz,2020-01-11T21:31:00+00:00,"Fix NPE in UserAccountManagerImpl.getUser(CharSequence)

Optional.of() called on nullable value caus",False,Keep Request Counts Low,1,medium,1,1,1,,,,284,57,19,
nextcloud/android,https://github.com/nextcloud/android,19f2a5024d6e1ca33272a4b848d8966d4e1c8e2a,nextcloud-android-bot,2020-01-11T21:40:56+00:00,"Drone: update FindBugs results to reflect reduced error/warning count [skip ci]

Signed-off-by: next",True,"Reduce Transmitted Data, Use Cloud Native Security Tools, Keep Request Counts Low",3,high,1,1,1,,,,0,0,0,
nextcloud/android,https://github.com/nextcloud/android,09d98e16c5a252961867cbd7f6da0ca6b0caf021,Tobias Kaminsky,2020-01-12T03:37:14+01:00,"daily dev 20200112

ec515d0aa [tx-robot] updated from transifex
422a61d8d Merge pull request #5136 f",True,"Minimize Deployed Environments, Queue Non-Urgent Requests, Use Cloud Native Security Tools, Avoid Chaining Critical Requests, Keep Request Counts Low",5,high,2,15,2,,,,0,0,0,
nextcloud/android,https://github.com/nextcloud/android,a4287380ace61f5aa745b464a4bdd484c86c56e9,Nextcloud bot,2020-01-12T03:28:46+00:00,[tx-robot] updated from transifex,False,,0,low,6,18,0,,,,0,0,0,
nextcloud/android,https://github.com/nextcloud/android,3007477d905eb0b847c7b5a6a8acc6c26b252e06,dependabot-preview[bot],2020-01-13T02:13:46+00:00,"Bump detekt-gradle-plugin from 1.3.0 to 1.4.0

Bumps detekt-gradle-plugin from 1.3.0 to 1.4.0.

Sign",False,Database Views & Materialized Views,1,medium,1,1,1,,,,0,0,0,
nextcloud/android,https://github.com/nextcloud/android,b1f198ff65433468fd8902d3dfe72edff56327de,Nextcloud bot,2020-01-13T03:27:25+00:00,[tx-robot] updated from transifex,False,,0,low,4,20,0,,,,0,0,0,
nextcloud/android,https://github.com/nextcloud/android,f01cdd65ae5c5ec1912f021b0bb7375722dce828,tobiasKaminsky,2020-01-13T14:05:32+01:00,"UI enhancements to rich workspaces

Signed-off-by: tobiasKaminsky <tobias@kaminsky.me>",True,,0,low,4,18,9,0.0,0.0,1.0,1146,236,63,
bitwarden/android,https://github.com/bitwarden/android,67fd9d30b6dfe28d47c76fed255102eab490050a,Rico Acosta,2023-07-14T11:56:49-05:00,Initial commit,False,,0,low,19,2297,0,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,8bd430b793a4e7a01bbea71c91685aa093229244,Matt Bishop,2024-03-26T12:09:32-04:00,Initial commit,False,,0,low,18,2004,0,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,3636da5c4e5795eb170aa97ac8dc8a9bec65a060,Patrick Honkonen,2024-03-26T14:22:54-04:00,Update .gitignore (#2),False,,0,low,1,10,11,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,8553fb3995fb7d25aab912f3e50836b34dd6a149,Patrick Honkonen,2024-03-27T05:31:20-04:00,Set mobile dev team as default code owners (#3),False,Minimize Deployed Environments,1,medium,1,1,1,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,c01a101f83e36cb72676026052b5d3089f4ba848,Matt Bishop,2024-03-27T10:02:59-04:00,Adjust scan permissions,True,Scan for Vulnerabilities,1,medium,1,6,3,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,4575f52fe0e7cf48b61bb55a7290430631b2fea6,Patrick Honkonen,2024-03-28T09:27:33-04:00,"Splash, Item Listing, & View Item screens (#4)",False,Database Views & Materialized Views,1,medium,134,7072,0,0.46738513896766876,0.897334089619966,0.7243335224049915,4401,226,162,
bitwarden/android,https://github.com/bitwarden/android,c012e3cb7e187e9a0ca74309d99ed78a017f1ceb,Matt Bishop,2024-03-28T11:05:03-04:00,Disable SARIF upload until repo becomes public (#8),True,Scale Infrastructure with User Load,1,medium,1,5,5,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,bcaf00dc976733a1e868934d0974223777fc8479,Patrick Honkonen,2024-03-29T00:02:01-04:00,Change color of countdown indicator when period nears expiration (#5),False,"Scale Down Unused Applications, Keep Request Counts Low",2,high,13,216,48,0.7931034482758621,1.0,0.8620689655172413,1066,79,47,
bitwarden/android,https://github.com/bitwarden/android,5fd859309579b99e23b549dc159d85bd1df06517,Matt Bishop,2024-03-29T11:30:47-04:00,Provide prefix for Renovate,False,,0,low,1,2,0,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,d28a754ee9951abbd2540260d5aad4e8ceaaae70,Patrick Honkonen,2024-04-02T10:34:13-04:00,Introduce Expandable floating action button (#6),False,,0,low,9,300,28,0.13636363636363635,0.9090909090909091,0.49242424242424243,843,55,31,
bitwarden/android,https://github.com/bitwarden/android,580a0eecdd0624def7f52e8ba54eb41753e874af,Patrick Honkonen,2024-04-02T17:19:38-04:00,Configure Renovate to monitor Android project dependencies (#9),True,,0,low,3,32,782,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,a92ed17d65bf18185f80ad8ad42a868ff1062942,Patrick Honkonen,2024-04-02T17:45:33-04:00,QR Scanner and Manual Key Entry screens (#7),True,Scan for Vulnerabilities,1,medium,15,1327,2,0.30802292263610315,0.9684813753581661,0.7707736389684814,1128,74,49,
bitwarden/android,https://github.com/bitwarden/android,67d641572e7d69f2fb39d766ec45dad2a46b20e9,Patrick Honkonen,2024-04-02T23:35:00-04:00,Trigger checks during CI execution (#10),False,,0,low,8,340,2,,,,45,2,1,
bitwarden/android,https://github.com/bitwarden/android,6a226f21bda988e310324234c8ab81f0823c98a1,Patrick Honkonen,2024-04-03T12:39:30-04:00,Correct renovate ruby manager declaration to use bundler (#15),True,Reduce HTTP Requests,1,medium,1,3,4,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,9aa091818d70f0bb1d3fad4f759d811d244aa9ec,Patrick Honkonen,2024-04-03T13:10:36-04:00,Display no items content when user has no items saved (#13),False,,0,low,11,449,232,0.0,1.0,0.2222222222222222,858,64,44,
bitwarden/android,https://github.com/bitwarden/android,04a565e5a2ef4c6d76db96db9f3bccf60826f662,Patrick Honkonen,2024-04-03T19:11:20-04:00,Include Compose compiler in kotlin renovate group (#16),False,Use Compiled Languages,1,medium,2,3,0,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,50530b57c6e312549e8250f773f72b229a7b6743,Patrick Honkonen,2024-04-05T12:49:04-04:00,Define local database (#17),True,Reduce Transmitted Data,1,medium,25,503,227,0.0,1.0,1.0,900,58,41,
bitwarden/android,https://github.com/bitwarden/android,65263ebad9ade08f0248d72ae993bbf9783af337,renovate[bot],2024-04-05T13:03:53-04:00,[deps]: Update gradle minor (#11),False,,0,low,1,7,7,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,38a92042deea088c94a9702511dc392083357d75,renovate[bot],2024-04-05T13:11:17-04:00,[deps]: Update kotlin (#12),False,,0,low,1,7,7,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,cd992a6994c698859b778132a2003c3dc16f4e3d,Patrick Honkonen,2024-04-05T16:12:25-04:00,Allow users to save items to local storage (#18),True,"Compress Stored Data, Delete Unused Storage Resources, Optimize Storage Resource Utilization",3,high,18,608,72,0.0,0.7633136094674556,0.4289940828402367,1695,102,58,
bitwarden/android,https://github.com/bitwarden/android,32b0c90f173a3c12272cbdb1fb78acd3d89c9d39,Patrick Honkonen,2024-04-09T10:01:57-04:00,Refactor primary data model (#19),True,"Reduce Transmitted Data, Energy Efficient Models",2,high,9,69,68,1.0,1.0,1.0,729,79,46,
bitwarden/android,https://github.com/bitwarden/android,a00452faf1d983e99a6eeda4707776b01518d271,Patrick Honkonen,2024-04-11T09:14:11-04:00,Edit item UI (#20),False,,0,low,18,1791,72,0.20705882352941177,0.8223529411764706,0.7235294117647059,2358,171,93,
bitwarden/android,https://github.com/bitwarden/android,168e662a38684734110876f2074eb1ba710a34a3,Patrick Honkonen,2024-04-11T10:03:16-04:00,Update item listing header text (#21),False,Enable Text Compression,1,medium,2,2,1,,,,263,9,6,
bitwarden/android,https://github.com/bitwarden/android,8ad7c184f11f1f9fb7c3bf99b4b8518f4d669242,Patrick Honkonen,2024-04-11T10:08:26-04:00,Remove View Item screen (#22),False,"Delete Unused Storage Resources, Remove Unused Assets, Database Views & Materialized Views",3,high,13,8,758,0.8006756756756757,0.27702702702702703,0.0,741,50,30,
bitwarden/android,https://github.com/bitwarden/android,a27002af0f5c2170b9e34d32a6a03d5c2781dcf8,Patrick Honkonen,2024-04-12T12:34:13-04:00,Allow users to search items (#23),False,,0,low,23,1473,6,0.1466854724964739,0.995768688293371,0.5232722143864598,1898,102,60,
bitwarden/android,https://github.com/bitwarden/android,ea58313e313010edf0e33659120515f121f335e3,Patrick Honkonen,2024-04-13T18:06:20-04:00,Display bottom app bar for navigation (#24),False,,0,low,16,738,16,0.1482758620689655,1.0,0.4793103448275862,1018,36,26,
bitwarden/android,https://github.com/bitwarden/android,6b025832d7ce8008add9bbd9918965d4d043dd72,Patrick Honkonen,2024-04-13T20:39:03-04:00,DIsplay base settings screen (#25),False,,0,low,10,358,64,0.15714285714285714,1.0,0.55,637,21,18,
bitwarden/android,https://github.com/bitwarden/android,b6a165aef5eaf59aea391b3130cf2c852022a579,Patrick Honkonen,2024-04-14T17:03:34-04:00,Allow modification of appearance settings (#26),False,,0,low,11,771,92,0.3582089552238806,1.0,0.332089552238806,868,41,30,
bitwarden/android,https://github.com/bitwarden/android,12e5314c61e98af75d89150250b380f0a289494c,Patrick Honkonen,2024-04-15T10:12:58-04:00,Show Welcome Tutorial on first launch (#27),False,,0,low,21,766,33,0.5426621160409556,1.0,0.9897610921501706,1514,87,64,
bitwarden/android,https://github.com/bitwarden/android,d98db6ee67c3347fb84f5efdff3fd380c98f8396,renovate[bot],2024-04-15T16:10:17-04:00,"[deps]: Update gh minor (#29)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.g",False,,0,low,2,3,3,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,6d4df646afaf11106f1a5c2cdae62d367eebb965,Patrick Honkonen,2024-04-15T20:18:48-04:00,Allow backup & restore to cloud and device transfer (#32),True,"Minimize Deployed Environments, Use Cloud Native Security Tools, Pre-trained Transfer Learning",3,high,3,21,28,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,8da98f95e112109f90fcc99d1dc53c5c9bf15d32,Patrick Honkonen,2024-04-15T20:39:45-04:00,Copy auth code on item click (#28),False,,0,low,8,174,34,0.8048780487804879,1.0,0.2926829268292683,890,53,29,
bitwarden/android,https://github.com/bitwarden/android,612c8e8aa3957eb2484a680ec284fee2e524b159,Patrick Honkonen,2024-04-15T21:08:26-04:00,Implement context menu on item long press (#31),False,Enable Text Compression,1,medium,8,277,49,0.20588235294117646,0.9411764705882353,0.21568627450980393,965,55,28,
bitwarden/android,https://github.com/bitwarden/android,7bad1848495313345ad45611ae5c6d404b686427,Patrick Honkonen,2024-04-16T10:04:42-04:00,Box in list item context menu (#33),False,Enable Text Compression,1,medium,3,109,93,0.375,0.625,0.75,933,57,29,
bitwarden/android,https://github.com/bitwarden/android,736761ee93306e8e0d860f1636c9109a6ff42bce,Patrick Honkonen,2024-04-16T23:19:36-04:00,Update settings tutorial label (#35),False,,0,low,2,2,2,,,,237,11,9,
bitwarden/android,https://github.com/bitwarden/android,de02a6999d7e438ffa981e0971b8ff5ab4e7fe67,Patrick Honkonen,2024-04-16T23:19:51-04:00,Prompt for camera permissions from item listing screen (#34),False,,0,low,2,61,1,0.6666666666666666,0.6666666666666666,1.0,813,60,30,
bitwarden/android,https://github.com/bitwarden/android,186766960f98f1f2b51bf3a0b5d2ee5343bf5afb,Patrick Honkonen,2024-04-16T23:29:20-04:00,Include app database in auto backup and restore (#36),True,Reduce Transmitted Data,1,medium,1,1,1,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,af1ab4c953fdb5d4b43e8f4efd0c69dfff924508,Patrick Honkonen,2024-04-17T08:34:54-04:00,Remove x8bit references from project (#37),False,"Delete Unused Storage Resources, Remove Unused Assets",2,high,163,600,601,,,,10355,555,368,
bitwarden/android,https://github.com/bitwarden/android,34c547a431383a49d153eba77b011e03658a00c4,Patrick Honkonen,2024-04-21T22:07:58-04:00,Remove Sync with Bitwarden button (#39),False,"Delete Unused Storage Resources, Remove Unused Assets",2,high,4,1,20,0.9090909090909091,0.0,0.5454545454545454,454,21,15,
bitwarden/android,https://github.com/bitwarden/android,066d5c56282f48de0dc4e6298482e0d47415375a,Patrick Honkonen,2024-04-22T10:29:03-04:00,Remove Import button from empty item listing screen (#40),False,"Delete Unused Storage Resources, Remove Unused Assets",2,high,4,1,13,0.875,0.0,1.0,444,20,14,
bitwarden/android,https://github.com/bitwarden/android,66d834c7e91b7a24c22cf2649074156c0b390c7c,Patrick Honkonen,2024-04-22T10:30:04-04:00,Users can export unencrypted data to JSON or CSV (#41),False,"Encrypt What Is Necessary, Reduce Transmitted Data",2,high,31,894,145,0.2183288409703504,0.9407008086253369,0.6819407008086253,2306,134,96,
bitwarden/android,https://github.com/bitwarden/android,015cbdd37a5ac7bf24edcfaf365b947a22aa3435,Patrick Honkonen,2024-04-22T10:38:14-04:00,Prompt for camera permission from Add Code button (#42),False,,0,low,1,5,2,0.0,1.0,1.0,358,15,9,
bitwarden/android,https://github.com/bitwarden/android,e829e1e2ca5091d43062f04157d86d9e018e2418,Patrick Honkonen,2024-04-22T13:49:16-04:00,"Assemble, sign, upload and publish release builds (#38)",True,"Scale Infrastructure with User Load, Eliminate Polling",2,high,7,257,17,1.0,1.0,1.0,113,3,3,
bitwarden/android,https://github.com/bitwarden/android,eb97a33e8e8d99891457e73f23e56debc113b817,Patrick Honkonen,2024-04-24T00:03:04-04:00,Define proguard rules for release builds (#47),False,,0,low,1,79,21,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,6b88bcf02f780441527ea5c4c9646554adad1180,Patrick Honkonen,2024-04-24T00:44:46-04:00,Establish infrastructure to support biometric lock and unlock (#43),True,,0,low,14,288,42,0.5465116279069767,1.0,0.8255813953488372,501,34,26,
bitwarden/android,https://github.com/bitwarden/android,5167b2c491be79d51abdccdda25dcacfa6089c90,Patrick Honkonen,2024-04-24T01:05:13-04:00,Flip name and key fields in manual entry screen (#46),False,,0,low,2,15,17,,,,197,11,8,
bitwarden/android,https://github.com/bitwarden/android,d85904748e48eaa6c12402cb2d4387abd4c4f86a,Patrick Honkonen,2024-04-24T01:23:43-04:00,Correct tutorial screen behavior during rotation (#45),False,,0,low,3,10,1,1.0,1.0,1.0,373,25,15,
bitwarden/android,https://github.com/bitwarden/android,9e86332c5e2f378dce8a7006b7fe43304ef2a368,Patrick Honkonen,2024-04-24T04:53:21-04:00,Cache build output separate from gradle cache (#49),True,"Cache Static Data, Right Hardware Type for AI",2,high,1,20,4,,,,0,0,0,
bitwarden/android,https://github.com/bitwarden/android,f191f02296c328e6fbfac47575b753cf7431d130,Patrick Honkonen,2024-04-24T09:40:54-04:00,Allow users to enable biometric unlock from settings (#44),True,,0,low,14,556,66,0.18412698412698414,1.0,0.8571428571428571,1567,92,57,
bitwarden/android,https://github.com/bitwarden/android,7e93c1a74b2af4e850a0dcda72f4afd580376eae,Patrick Honkonen,2024-04-24T19:29:48-04:00,Fix routing on tutorial completion (#51),False,,0,low,7,22,19,1.0,0.0,1.0,559,28,20,
duckduckgo/Android,https://github.com/duckduckgo/Android,d6e3298a3975a4e3d44c9d3b2174f03641852516,Craig Russell,2020-01-07T17:46:31+00:00,Update gemfile.lock to grab newer (safer) dependency for excon (#665),False,,0,low,1,27,27,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,1f2cc975ca9603e19aa0d3c857002b0147e3c4d0,Mia Alexiou,2020-01-08T17:57:59+00:00,"Completes support for opening ""target blank"" urls in new tabs (#666)

* Update solution to avoid ope",True,"Reduce Transmitted Data, Scale Infrastructure with User Load, Database Views & Materialized Views",3,high,9,84,35,0.9069767441860465,1.0,1.0,4122,608,416,
duckduckgo/Android,https://github.com/duckduckgo/Android,923dca3ccec7ba2e4f79d408eeceecac87f7e3be,Mia Alexiou,2020-01-08T19:02:11+00:00,"Revert ""Allow DDG to handle links from certain external applications #659"" (#667)

This reverts comm",True,,0,low,1,0,4,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,c6853c96b15e9b4e997454a292015153862191f5,Puddingpapst,2020-01-14T12:38:28+01:00,"Update strings.xml (#669)

Improved some German translations.",True,Match SLO Requirements,1,medium,1,14,14,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,f92ad026646608fadcf8a55aef5a95db9bf7ba50,Craig Russell,2020-01-14T11:50:37+00:00,"Add newer WebView cache directory to deletion whitelist (#658)

* Add newer WebView cache directory ",True,"Cache Static Data, Database Views & Materialized Views",2,high,1,6,2,,,,22,1,1,
duckduckgo/Android,https://github.com/duckduckgo/Android,c65e33996e47bfbe6740b80be38be3901a0db3ea,Jeff G,2020-01-14T07:00:42-05:00,"Allow DDG to handle different MIME types, and to become the default handler for them (#668)",True,Incremental Processing,1,medium,1,15,0,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,9cc21162ce55c1a5ce25992526d4991605c0d747,Craig Russell,2020-01-15T16:30:32+00:00,"Catch Exception instead of RuntimeException; some exceptions are uncaught (#671)

Crash reports show",False,Match VM Utilization Requirements,1,medium,1,1,1,,,,1254,189,111,
duckduckgo/Android,https://github.com/duckduckgo/Android,fe66c3fd351ff4aaf8b5a8f6e66ab7ecb4b2ad41,Marcos,2020-01-22T14:31:53+00:00,New onboarding tweaks and bug fixes (#672),False,,0,low,6,43,17,0.0,1.0,0.0,1141,120,79,
duckduckgo/Android,https://github.com/duckduckgo/Android,8c9d5ee3091502c404189bc19c74a2deb98e336b,cmonfortep,2020-01-23T14:17:22+01:00,"Better handling of browser state to obtain a Cta (#673)

* Introduce new callback methods to control",True,"Implement Stateless Design, Scale Kubernetes Workloads Based on Events, Database Views & Materialized Views",3,high,7,201,106,1.0,1.0,1.0,4124,572,388,
duckduckgo/Android,https://github.com/duckduckgo/Android,0eb8e9e84766ad8740688479ab10869a54a5fda4,Mia Alexiou,2020-01-23T20:12:10+00:00,"Add CTA experiments (#675)

* Add new retention experiment to help up determine effectiveness of CTA",True,Set Retention Policy on Storage,1,medium,10,165,111,1.0,1.0,1.0,1857,209,132,
duckduckgo/Android,https://github.com/duckduckgo/Android,0cc60ee89352a9f6c4524f1a6cc321c723bf448d,Mia Alexiou,2020-01-24T21:32:03+00:00,Prepare for release 5.41.0,False,,0,low,2,2,2,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,82362dc2e3f5a2e463de395db24bf51fee05350d,Marcos,2020-01-31T18:07:28+00:00,Cta new interfaces (#679),False,,0,low,3,28,43,0.0,0.0,0.0,1748,231,147,
duckduckgo/Android,https://github.com/duckduckgo/Android,d5fc83d5fcc2f49333a245a6c0740c8b712611d3,cmonfortep,2020-02-04T12:35:33+01:00,"Fix: cancel coroutine when activity gets destroyed (#699)

* Cancel coroutine running on activity co",False,"Delete Unused Storage Resources, Remove Unused Assets, Enable Text Compression, Reactive Streams",4,high,1,13,1,1.0,1.0,1.0,334,64,32,
duckduckgo/Android,https://github.com/duckduckgo/Android,5603bad3e510b14f425340ab489b4e324dca3ddc,Marcos,2020-02-04T12:45:56+00:00,Introduce DaxCta interface (#680),False,,0,low,8,157,98,1.0,1.0,1.0,4573,603,416,
duckduckgo/Android,https://github.com/duckduckgo/Android,02859380dfc0e2a5ff14bcf75263abd45675cfac,cmonfortep,2020-02-05T09:54:52+01:00,"Insert CTAs into concept test experience #1 (#697)

* Introducing new variants and setting to 0.0 pr",False,"Implement Stateless Design, Database Views & Materialized Views",2,high,10,398,91,0.7136563876651982,1.0,1.0,2551,353,222,
duckduckgo/Android,https://github.com/duckduckgo/Android,e81d2902992da3fe56e5aa5fc3f70f7f02011164,cmonfortep,2020-02-05T10:15:05+01:00,"Unify styles used on buttons for all onboarding screens when concept test is enabled (#701)

* Show ",False,,0,low,6,266,8,1.0,1.0,1.0,205,33,18,
duckduckgo/Android,https://github.com/duckduckgo/Android,98c8a98f1597c65d36446dcc1c27c137de670a46,Cristian Monforte,2020-02-05T10:24:58+01:00,5.42.0 as new app version,False,,0,low,1,1,1,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,4467935cbac2175bf9bf78466e5a188d1c09efe1,cmonfortep,2020-02-05T12:04:17+01:00,"Fix: avoid canceling all jobs, instead cancel only the one that could cause a crash if activity is i",True,Implement Stateless Design,1,medium,1,5,9,,,,331,64,32,
duckduckgo/Android,https://github.com/duckduckgo/Android,127555f81ffe6747e38aa6b2d0b47529860b05cc,Cristian Monforte,2020-02-05T12:21:56+01:00,5.42.1 as new app version,False,,0,low,1,1,1,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,ca1acf6616d57fe77aed0ec702e587eecbf57e18,David González,2020-02-06T16:47:08+01:00,"Feature/david/fix download manager (#704)

* added mime type and default user agent

* ensure we u",True,"Scale Down Unused Applications, Scale Infrastructure with User Load, Avoid Chaining Critical Requests, Keep Request Counts Low",4,high,3,5,1,1.0,1.0,0.75,1328,197,115,
duckduckgo/Android,https://github.com/duckduckgo/Android,90c48d9e3f1b044800079a708a9bebee6c4c979b,Cristian Monforte,2020-02-08T17:00:39+01:00,"Avoid sending null when dismissing FindInPage.
Latest chromium release 80.0.3987.87 Feb 4 2020 intro",True,"Queue Non-Urgent Requests, Use Async Instead of Sync, Lazy Loading, Asynchronous Processing",4,high,1,1,1,,,,1263,191,112,
duckduckgo/Android,https://github.com/duckduckgo/Android,d1653a9b381495b6411f831e2a8fd1ef4a1da647,Cristian Monforte,2020-02-08T17:02:08+01:00,bump app version to 5.42.2,False,,0,low,1,1,1,,,,0,0,0,
